Date,i.diff.GBP,L.GBP,i.diff.SEK,L.SEK,i.diff.ZAR,L.ZAR,i.diff.NZD,L.NZD,i.diff.CAD,L.CAD,i.diff.FRF,L.FRF,i.diff.BEF,L.BEF,i.diff.HKD,L.HKD,i.diff.ESP,L.ESP,i.diff.HUF,L.HUF,i.diff.MXN,L.MXN,i.diff.KES,L.KES,i.diff.JPY,L.JPY,i.diff.ILS,L.ILS,i.diff.LKR,L.LKR,i.diff.AUD,L.AUD,i.diff.DEU,L.DEU,i.diff.DKK,L.DKK,i.diff.ITL,L.ITL,i.diff.CHF,L.CHF,i.diff.COP,L.COP,i.diff.NOK,L.NOK,i.diff.KRW,L.KRW,i.diff.NLG,L.NLG,i.diff.RUB,L.RUB
2007M09,0.02,1.938077942,-0.001046,1.659813959,0.0559,7.742326304,0.0361,6.878570145,0.0025,1.409037921,0.0018,1.724787678,0.0021,1.754787678,-0.0041,-0.625774335,0.00281,1.825787678,0.038335688,6.044256205,0.0364,4.453225487,0.036265,6.815808372,-0.03171,-1.788092909,0.0113,2.95173173,0.1448,16.62567044,0.0322,3.067056045,0.010217,2.566487678,0.011293,2.677334294,0.010217,2.566487678,-0.00935,0.457234535,0.0517,5.348055759,0.0179,1.726674246,0.0162,0.568780724,0.010217,2.566487678,0.0398,4.713618815
2007M10,0.0181,0.0376697,-0.000296,3.23757229,0.0593,4.175664486,0.0377,4.560628313,0.0012,-1.612832664,0.0006,0.967517603,0.0013,1.037517603,-0.0186,-2.168553743,-0.00458,0.449517603,0.03543,4.227456811,0.0359,3.219735661,0.037104,1.310766701,-0.03253,0.452943539,0.0077,5.141549819,0.1196,13.97373063,0.0307,0.992207081,0.008474,1.754917603,0.009956,1.916061534,0.008474,1.754917603,-0.0108667,1.780542022,0.0475,5.587872567,0.0183,0.643751043,0.015,-0.417422376,0.008474,1.754917603,0.042,4.662358815
2007M11,0.0243,-0.149168805,0.009383,4.005661246,0.0714,0.702364082,0.0457,6.647281142,0.0083,-0.75705646,0.0087,1.806868815,0.0085,1.786868815,-0.0303,-2.98683794,0.00417,1.353868815,0.0428,2.989539048,0.0452,5.017595247,0.0443925,1.168732315,-0.02523,0.535387722,0.013,5.003798556,0.1399,15.08936526,0.0407,7.535410447,0.015585,2.495368815,0.017384,2.702325455,0.015585,2.495368815,-0.00335,1.522866069,0.0559,11.38584716,0.027,4.962723325,0.0235,1.747312864,0.015585,2.495368815,0.0519,5.670185837
2007M12,0.0202,1.655841458,0.008341,-2.114258411,0.0719,-0.325051027,0.0438,6.291530317,0.0057,0.517523411,0.0054,4.248150527,0.005,4.208150527,-0.0133,-1.231445179,0.00458,4.166150527,0.041692857,6.02019576,0.0431,4.808339814,0.0357775,3.447760523,-0.02737,2.683767973,0.0119,5.93648495,0.1801,18.32064765,0.04,6.234932729,0.015584,5.266550527,0.016296,5.317681515,0.015584,5.266550527,-0.0053333,6.115825731,0.0569,10.8665845,0.0267,6.126867271,0.0244,0.103379327,0.015584,5.266550527,0.0416,6.372450432
2008M01,0.0315,3.432365285,0.021891,-1.778921185,0.0855,3.566573941,0.061666667,7.200162219,0.0149,1.271189981,0.0197,5.002825881,0.0197,5.002825881,-0.0052,-0.48306352,0.02011,5.043825881,0.05521,9.246681741,0.0566,7.433225159,0.0503025,11.17258933,-0.01377,-0.371591692,0.0265,5.4147692,0.1733,17.33,0.0526,8.145272269,0.025615,5.594325881,0.027999,5.777547935,0.025615,5.594325881,0.0073333,3.593062541,0.072,12.32844807,0.0387,7.260652968,0.0389,1.467141157,0.025615,5.594325881,0.0412,5.838933336
2008M02,0.0362,3.695544176,0.02403,-2.727487607,0.0851,8.775452598,0.06156,5.040147548,0.0143,1.473250554,0.0206,3.814946859,0.0206,3.814946859,-0.0098,-1.109344354,0.02045,3.799946859,0.058365217,11.20628644,0.057,7.189082051,0.054695,10.59690636,-0.01248,-1.829160809,0.0265,6.330482706,0.1667,16.66109801,0.0588,6.688720809,0.025521,4.307046859,0.028048,4.508871902,0.025521,4.307046859,0.0098667,2.272481752,0.0749,9.621274465,0.041,5.876159904,0.0347,-1.575754243,0.025521,4.307046859,0.0627,7.200524096
2008M03,0.0347,2.598256416,0.028771,-2.166504926,0.0882,9.125557233,0.0664,4.25312281,0.0036,-0.276051775,0.0252,2.559525481,0.0245,2.489525481,-0.0058,-0.672380855,0.02504,2.543525481,0.070843204,10.47827147,0.0611,7.965120036,0.0553525,4.152372725,-0.00737,-3.672957583,0.0256,4.468566139,0.1703,17.09681097,0.0654,8.690547233,0.032364,3.275925481,0.034407,3.46813437,0.032364,3.275925481,0.01525,0.350411071,0.0823,5.855681005,0.0482,4.992219591,0.0389,1.26904812,0.032364,3.275925481,0.0558,5.709605252
2008M04,0.032,3.333491844,0.027274,-7.024600713,0.0886,9.853640222,0.0643,4.321322603,0.0127,1.326671694,0.0249,2.750490037,0.0249,2.750490037,-0.006,-0.655388207,0.02525,2.785490037,0.0707,11.42682228,0.0613,7.512014962,0.05936,2.109641083,-0.00826,-2.43499242,0.0217,2.149324203,0.171,17.18910425,0.0643,7.579441602,0.033735,3.633990037,0.035855,3.848137732,0.033735,3.633990037,0.0139833,1.282408916,0.0838,8.042374111,0.0489,4.655544747,0.0397,3.409669178,0.033735,3.633990037,0.0658,7.10377237
2008M05,0.0321,1.183811665,0.022575,-6.723237885,0.0875,8.496291066,0.0592,1.506827417,0.0083,-1.706745193,0.0212,-0.91079314,0.0214,-0.89079314,-0.0097,-0.976151437,0.02121,-0.90979314,0.066093478,7.09917846,0.0574,7.291863454,0.059125,1.016931372,-0.01266,-2.711667983,0.0182,-0.410854638,NA,NA,0.059,0.637918949,0.030074,-0.02339314,0.033007,0.273423401,0.030074,-0.02339314,0.009275,-1.902534057,0.0774,4.409974374,0.0463,1.409669917,0.0351,1.778452125,0.030074,-0.02339314,0.0615,4.18516746
2008M06,0.0337,-0.903775392,0.022965,-1.616820678,0.0955,8.726740067,0.0588,0.098799282,0.0073,-1.222886431,0.0237,-1.341208571,0.0235,-1.361208571,-0.0074,-0.524091171,0.02166,-1.545208571,0.069565854,3.483500906,0.0592,4.461110302,0.058562,-0.04883936,-0.01273,-1.168894259,0.0214,1.716673319,NA,NA,0.0594,-0.967598688,0.030705,-0.640708571,0.034586,-0.269136733,0.030705,-0.640708571,0.0092,-2.353384306,0.0788,3.227162895,0.0454,-0.770282617,0.0349,-1.617162591,0.030705,-0.640708571,0.0615,2.940357877
2008M07,0.035,-4.29974386,0.026896,8.491973146,0.0973,-1.882740518,0.0581,-4.577903718,0.0076,-6.431322263,0.0261,-8.34814033,0.0264,-8.31814033,-0.0043,-0.108955017,0.02535,-8.42314033,0.0705,-6.699788919,0.0656,-3.549895643,0.06381,-1.617605822,-0.01068,3.527355413,0.0284,-1.707263358,0.1561,15.43201107,0.061,-15.55683285,0.03311,-7.64714033,0.037289,-7.151897941,0.03311,-7.64714033,0.0110583,-4.130085186,0.0796,-5.907384077,0.0481,-9.645426828,0.0387,-13.57744479,0.03311,-7.64714033,0.0608,-1.415533089
2008M08,0.033,-6.578003837,0.027106,10.72152708,0.0966,-3.397681624,0.056,-5.282420029,0.0073,-6.20829026,0.026,-3.723185308,0.0262,-3.703185308,-0.005,-0.16655943,0.0259,-3.733185308,0.069,-6.176471405,0.0666,-5.63582113,0.06327,0.36886474,-0.01114,5.160708632,0.0254,-4.100687049,NA,NA,0.0562,-6.991173727,0.032752,-3.047985308,0.036933,-2.576361653,0.032752,-3.047985308,0.01055,-3.252391336,0.0827,-1.088086928,0.0484,-7.383008833,0.0408,-10.48030896,0.032752,-3.047985308,0.0662,1.425629398
2008M09,0.0366,-5.361293474,0.035872,9.102730981,0.1025,0.123917359,0.0548,-3.636319933,0.0102,-6.392063204,0.0334,1.499187112,0.0288,1.039187112,-0.0095,-0.857182677,0.0333,1.489187112,0.0776,0.139721686,0.0742,-3.538189173,0.067946,3.947196161,-0.00261,7.209740075,0.0366,-2.452165391,0.1632,14.17228129,0.0637,-2.735859167,0.041192,2.278387112,0.045176,2.74752673,0.041192,2.278387112,0.02055,3.056879481,0.0902,6.321601093,0.0592,-4.890447545,0.0489,-0.483834206,0.041192,2.278387112,0.0878,1.778503212
2008M10,0.0307,-4.285209387,0.031901,7.055741721,0.1049,9.735601468,0.0534,0.462211985,0.0154,-0.350492362,0.0206,4.730389954,0.0238,5.050389954,-0.0024,-0.24,0.0356,6.230389954,0.09,5.11518608,0.0769,3.130845445,0.073115,7.377840878,0.00195,4.531674557,0.0364,1.872443661,0.1676,14.19456277,0.0559,10.21787019,0.046731,7.343489954,0.055503,8.155233491,0.046731,7.343489954,0.0227833,2.958090858,0.0958,10.96531741,0.0648,8.02719691,0.0559,7.920046905,0.046731,7.343489954,0.1673,7.758295717
2008M11,0.0168,-1.211067821,0.031925,11.12800017,0.1084,11.28047832,0.0546,1.200094542,0.0169,0.710857918,0.0259,1.75139814,0.0198,1.14139814,0.0002,-0.004768697,0.0254,1.70139814,0.1244,7.04477115,0.0795,2.778693704,0.083835,7.282095959,0.00436,-0.695501379,0.0361,1.431660628,0.1719,15.27353743,0.0475,3.445925837,0.042283,3.38969814,0.060657,5.237368601,0.042283,3.38969814,0.01245,2.481112652,0.1012,5.397837866,0.0617,5.610795708,0.0561,3.795565276,0.042283,3.38969814,0.1819,5.469536518
2008M12,0.0114,-1.136340194,0.017069,9.657107097,0.1066,8.333293743,0.0418,1.999674807,0.0072,-0.316476799,0.0184,-0.827503104,0.0165,-1.017503104,-0.0006,-0.06,0.01959,-0.708503104,0.096,1.655597821,0.0809,3.919861472,0.08478,6.829763086,0.00247,-3.960641431,0.0269,0.511135536,0.1722,16.67896068,0.0428,4.809059765,0.031826,0.515096896,0.052599,2.559380331,0.031826,0.515096896,0.0055167,-2.743881782,0.1001,4.379111899,0.0453,7.946854029,0.0457,2.923069941,0.031826,0.515096896,0.2299,15.77994768
2009M01,0.0067,1.529252213,0.011094,4.883142341,0.1042,15.0352847,0.0345,5.551409449,0.0059,0.745020382,0.0116,0.577719565,0.01,0.417719565,-0.0009,-0.083807207,0.0106,0.477719565,0.0893,7.03989469,0.0742,9.186539004,0.0822425,8.758589972,0.00001,-4.52449576,0.012,-1.875634337,0.157,13.16537958,0.035,6.794806722,0.022165,1.634219565,0.041804,3.640623295,0.022165,1.634219565,0.0028667,-0.398249134,0.0945,9.169438781,0.0346,3.683790948,0.0298,4.798232828,0.022165,1.634219565,0.2759,26.94897818
2009M02,0.004,3.711383127,0.005881,-0.286273207,0.0896,17.56526751,0.0281,10.22817636,0.0041,4.167473957,0.0073,4.980118009,0.0063,4.880118009,-0.0016,-0.141423753,0.00857,5.107118009,0.0934,15.23097257,0.0706,12.00018696,0.072885,8.10325029,-0.00012,1.077095098,0.0108,3.987429428,0.155,15.34094983,0.029,12.20775213,0.016831,5.933218009,0.035995,7.877306572,0.016831,5.933218009,0.00235,3.576665094,0.0872,15.62326665,0.0322,7.379017432,0.0244,11.7604089,0.016831,5.933218009,0.2054,27.26142604
2009M03,0.0041,7.392021828,0.00187,0.471790184,0.0841,21.23814712,0.0297,11.83150457,0.0018,5.762452138,0.0058,3.22955828,0.0056,3.20955828,-0.001,-0.1,0.00704,3.35355828,0.1034,17.72356037,0.0701,11.52866378,0.07098,9.094844903,0.00062,1.404227102,0.012,2.641403749,0.1441,14.08736564,0.0295,10.29000789,0.014255,4.07505828,0.030673,5.788283084,0.014255,4.07505828,0.0019333,2.806487706,0.0796,15.11520946,0.0296,4.196311382,0.0224,4.601500108,0.014255,4.07505828,0.1459,18.4388393
2009M04,0.0043,5.597817019,0.00165,1.67993091,0.0814,14.1075681,0.0276,8.514614295,0.0008,4.227660903,0.006,4.942962642,0.0059,4.932962642,-0.0013,-0.13,0.00757,5.099962642,0.0963,16.42726562,0.0585,6.019651423,0.07197,8.466385816,0.00072,2.173182687,0.0153,5.986146546,0.1251,14.67992882,0.0296,10.12908736,0.012823,5.625262642,0.027961,7.182240185,0.012823,5.625262642,0.0026333,4.017103459,0.0698,14.79310954,0.0273,6.889688682,0.0228,5.883968546,0.012823,5.625262642,0.1269,16.91096543
2009M05,0.0038,3.684709493,0.003342,-1.892269021,0.0754,10.15897447,0.0252,8.20844648,0.0006,2.796005661,0.0048,2.237725544,0.0061,2.367725544,-0.0012,-0.126192705,0.00586,2.343725544,0.0936,13.55676264,0.051,5.759988808,0.0730875,8.627420669,0.00058,1.451620275,0.0144,3.181436294,0.119,12.1598999,0.0299,6.866063711,0.011417,2.899425544,0.025295,4.305235868,0.011417,2.899425544,0.0025833,1.774122695,0.0606,10.24962913,0.0226,5.479416246,0.0227,2.942819444,0.011417,2.899425544,0.1106,10.54872956
2009M06,0.003,0.144924913,0.002005,-5.796684567,0.0704,10.29116782,0.0245,7.141594171,0.0005,2.017432667,0.0056,2.683162971,0.0037,2.493162971,-0.0016,-0.16,0.00825,2.948162971,0.0921,12.57615012,0.0484,4.578471352,0.071416,8.506597872,-0.00032,3.562889621,0.0145,3.865589051,0.1122,11.26179565,0.0306,6.56467146,0.010379,3.161062971,0.021408,4.310800939,0.010379,3.161062971,0.00205,2.761447839,0.0533,10.69363586,0.0191,7.04027801,0.0222,5.909021304,0.010379,3.161062971,0.1201,13.63852132
2009M07,0.0025,-0.281419127,2.20E-05,-6.064299003,0.0721,10.13278295,0.0253,9.128270234,0.0005,3.111652281,0.0021,2.076092043,0.0019,2.056092043,-0.0012,-0.107611928,0.00186,2.052092043,0.0904,12.10873991,0.0451,5.022564526,0.07055,7.922001503,-0.00015,2.086357632,0.0141,3.646305255,0.1046,10.50179565,0.0296,8.169913108,0.00795,2.661092043,0.018842,3.757636472,0.00795,2.661092043,0.0018,2.398075233,0.0497,5.181300493,0.0169,6.119881182,0.0223,4.302455856,0.00795,2.661092043,0.1022,12.50236666
2009M08,0.0023,0.400342292,0.000093,-3.826228049,0.0701,9.614405934,0.025,6.135781085,0.0006,1.337917754,0.0025,2.272021009,0.0019,2.212021009,-0.0004,-0.033807207,0.0021,2.232021009,0.0787,9.785713575,0.0444,4.065746523,0.07099,7.938255253,-6.00E-05,3.605040239,0.0159,1.786389376,0.1042,10.34862412,0.0315,6.837822168,0.007105,2.732521009,0.01788,3.799844513,0.007105,2.732521009,0.0016667,2.629705792,0.0493,5.819764902,0.0173,4.67488724,0.0233,5.225024194,0.007105,2.732521009,0.0914,12.76103057
2009M09,0.0025,-0.042151683,0.000118,0.817023924,0.068,7.072858334,0.02475,3.326615556,0.0008,1.266081725,0.0023,-0.727840272,0.0024,-0.717840272,-0.0008,-0.110954662,0.00208,-0.749840272,0.0722,6.943787555,0.0446,6.46289591,0.071475,6.625860216,0.00011,-1.872881471,0.016,1.002548214,0.0956,9.748563773,0.0323,4.142710864,0.006321,-0.325740272,0.016225,0.706235033,0.006321,-0.325740272,0.0014833,-0.230659724,0.0475,1.756505134,0.0179,1.864067285,0.025,2.954765631,0.006321,-0.325740272,0.1077,11.68791302
2009M10,0.0041,0.360221592,0.001255,0.933721968,0.069,7.077370186,0.0255,1.802686109,0.0017,0.689102796,0.0034,-2.283514699,0.0035,-2.273514699,-0.0002,-0.100456817,0.003,-2.323514699,0.067535484,4.843367825,0.0459,6.073893562,0.07206,6.793303174,0.001,0.163693199,0.0193,1.531785521,0.0845,8.638563773,0.0373,2.578798182,0.006875,-1.936014699,0.015328,-1.095767214,0.006875,-1.936014699,0.0021183,-1.099821727,0.0436,4.270567396,0.0198,0.205020557,0.0274,3.933628764,0.006875,-1.936014699,0.0949,7.797967022
2009M11,0.004,-2.449219725,0.001171,-0.449694566,0.0695,6.014477201,0.0256925,0.404725986,0.0016,0.260399613,0.0034,-4.140733997,0.004,-4.080733997,-0.0002,-0.08188718,0.0035,-4.130733997,0.064,2.231764272,0.0455,5.21666479,0.07155,5.898325964,0.00094,-1.396026902,0.0191,1.974149102,0.0719,7.242479382,0.0389,3.259166305,0.006562,-3.824533997,0.014987,-2.969031181,0.006562,-3.824533997,0.0019,-2.936991291,0.0434,6.01451515,0.0199,0.090367827,0.0273,3.347146823,0.006562,-3.824533997,0.0808,7.07247774
2009M12,0.0043,-3.122068368,0.001123,-3.994131816,0.0701,7.444643955,0.025209,1.66935932,0.0013,1.595017228,0.0032,-3.06498185,0.0027,-3.11498185,0.0001,-0.045666558,0.0035,-3.03498185,0.059,3.903071048,0.0454,5.627150695,0.06764,5.818472261,0.00061,-0.10370353,0.0184,2.399835334,0.0767,7.796112864,0.0407,5.098892179,0.00652,-2.73298185,0.014921,-1.965216692,0.00652,-2.73298185,0.0019167,-1.138416321,0.0406,6.723901142,0.0202,0.002112903,0.0276,4.259066488,0.00652,-2.73298185,0.086,8.531839609
2010M01,0.0041,-2.212268159,0.001163,-0.814864872,0.0703,7.700851838,0.02605,1.617421594,0.0008,1.830063785,0.0024,-2.764666943,0.0021,-2.794666943,0.0001,-0.008549136,0.0024,-2.764666943,0.057719,3.371152191,0.0454,6.722446996,0.06477,5.612855619,0.00036,-1.966834197,0.0136,1.356774531,0.0787,8.063523709,0.0412,5.190172071,0.005997,-2.404966943,0.013787,-1.603614606,0.005997,-2.404966943,0.0017,-1.543859492,0.0396,4.564352503,0.0217,1.372418578,0.028,4.952315594,0.005997,-2.404966943,0.0709,8.638261901
2010M02,0.0035,-2.618197223,0.00089,5.460321201,0.0695,7.039326069,0.023875,2.325501898,0.0003,0.777488254,0.0016,-4.462838494,0.0017,-4.452838494,-0.0003,-0.227473746,0.00245,-4.377838494,0.055129,0.511206036,0.0451,5.223329005,0.060825,4.339230374,-0.00012,-1.063487582,0.0121,0.685085084,0.0813,8.329980331,0.0403,1.64805553,0.005317,-4.091138494,0.012627,-3.341538124,0.005317,-4.091138494,0.0012,-3.177493342,0.0387,2.730544992,0.0214,-1.958750095,0.0275,0.181749198,0.005317,-4.091138494,0.0718,6.04691709
2010M03,0.0035,-0.618642058,0.000698,9.488516555,0.0679,5.37618786,0.0223,1.403835854,0.0012,-0.580283187,0.0013,-3.711441603,0.0015,-3.691441603,-0.0006,-0.189627123,0.00156,-3.685441603,0.05268,-2.551540644,0.0448,3.924946678,0.05817,3.058023887,-0.00041,2.558799494,0.0125,-0.146834329,0.0836,8.528675717,0.0417,2.599629231,0.00485,-3.356441603,0.012117,-2.640317359,0.00485,-3.356441603,0.0008667,-1.157221243,0.0377,4.807729679,0.0214,-0.919226119,0.0267,-0.448901331,0.00485,-3.356441603,0.0614,3.92864604
2010M04,0.0034,0.243198162,0.00131,6.582013943,0.0643,5.292985681,0.0223,2.255159696,0.0023,-1.547034388,0.001,-0.525236596,0.0012,-0.505236596,-0.0005,-0.05,0.0017,-0.455236596,0.0487,-0.44295975,0.0447,2.289472439,0.05007,3.206323078,-0.00042,4.130292344,0.0151,-0.141655709,0.0824,8.727413813,0.0439,3.674451959,0.004847,-0.140536596,0.011235,0.430225859,0.004847,-0.140536596,0.0008583,1.329548128,0.0376,6.486556289,0.0223,0.494480146,0.0235,-0.673122879,0.004847,-0.140536596,0.0514,3.755997539
2010M05,0.0034,3.327498325,0.001205,0.822364627,0.0642,8.681581008,0.023513158,3.568587331,0.0029,0.265320386,0.0009,1.605282575,0.0002,1.535282575,0.001,0.173980471,0.00339,1.854282575,0.04786,5.262426216,0.0448,4.365598756,0.04053,3.26573168,-0.00048,3.652211364,0.0142,1.35718551,0.0794,8.513200607,0.0465,7.257583073,0.005265,2.041782575,0.01092,2.559506977,0.005265,2.041782575,-0.0005167,5.375014674,0.0347,7.382987979,0.0234,3.855109013,0.0229,3.397627192,0.005265,2.041782575,0.0454,4.54389956
2010M06,0.0031,2.917098145,0.000893,-3.730803725,0.0636,9.67048753,0.02445,5.026276793,0.0032,0.562367606,0.0004,4.072385033,0.0017,4.202385033,0.0044,0.588221079,0.0032,4.352385033,0.050324,8.337473935,0.0448,4.1566077,0.02802,3.475178755,-0.00064,2.713620058,0.0146,3.677283441,0.0789,8.588257113,0.0471,9.236320672,0.005476,4.579985033,0.00972,4.961428788,0.005476,4.579985033,-0.0006833,4.92961927,0.0336,5.782711824,0.0249,6.727420183,0.0227,5.09417074,0.005476,4.579985033,0.0442,5.082441949
2010M07,0.0035,2.114067622,0.002409,-4.715462285,0.0633,10.47030995,0.0283,5.416680118,0.005,1.637566375,0.0027,3.057648801,0.0025,3.037648801,0.0012,0.21282929,0.00612,3.399648801,0.051797,10.78825202,0.0449,5.922884259,0.01482,1.148254783,-0.00038,3.399114559,0.0144,4.246139413,0.0775,8.216583872,0.0469,8.331843799,0.006988,3.486448801,0.009841,3.735404084,0.006988,3.486448801,0.0002167,3.316291959,0.0337,3.521672962,0.0254,4.6555813,0.0243,4.527041619,0.006988,3.486448801,0.0405,3.310054801
2010M08,0.0035,1.318923137,0.003073,-0.052452821,0.0628,8.414274062,0.0301,6.741743262,0.0048,1.786676072,0.0022,1.988151093,0.0026,2.028151093,0.0004,0.126456133,0.00547,2.315151093,0.052305,8.829599403,0.045,6.162521606,0.01691,1.75024866,-0.00035,0.27431137,0.016,3.749233193,0.0699,7.518245386,0.046,7.99360614,0.007555,2.523651093,0.010051,2.732004943,0.007555,2.523651093,0.00025,1.217884552,0.0336,1.027411231,0.0251,3.137312752,0.0249,4.130571211,0.007555,2.523651093,0.0406,2.916644395
2010M09,0.0035,0.353394286,0.00358,2.679172036,0.0592,7.89460342,0.02824,4.252363025,0.0071,1.895719401,0.002,-0.866327299,0.0026,-0.806327299,0.0008,-0.000322182,0.0051,-0.556327299,0.05300169,6.486930252,0.0445,6.030485781,0.01875,1.89282987,-0.0005,1.032255091,0.0158,2.941010337,NA,NA,0.0466,6.81669257,0.007205,-0.345827299,0.00986,-0.078737761,0.007205,-0.345827299,0.0001833,1.288536438,0.0331,-0.158361502,0.0248,2.126502014,0.025,2.391283755,0.007205,-0.345827299,0.0414,4.528797577
2010M10,0.0039,0.169486771,0.006921,4.121977315,0.0585,5.753464678,0.02845,3.705854571,0.008,2.003129198,0.0046,0.311642586,0.0061,0.461642586,0.0013,-0.153986859,0.00675,0.526642586,0.051503846,3.065881012,0.0427,5.523814434,0.02,1.715752656,-0.00013,-0.892653514,0.0186,2.191573157,0.0701,7.34664024,0.0469,5.649129086,0.008777,0.729342586,0.010713,0.950944802,0.008777,0.729342586,0.0004833,2.273098264,0.0333,3.02728942,0.0244,3.386253425,0.0254,3.311877138,0.008777,0.729342586,0.0437,6.130744497
2010M11,0.0032,0.862323255,0.009405,-0.596768876,0.0548,4.193366718,0.02888,2.286644842,0.0082,2.024394554,0.005,2.310582468,0.0064,2.450582468,0.0013,-0.021155041,0.01299,3.109582468,0.050823,6.022134298,0.0408,5.140940715,0.02041,1.224748437,-0.00052,0.888739588,0.018,1.813131096,0.0711,7.295977423,0.0485,7.420148378,0.00872,2.682582468,0.010688,2.847273229,0.00872,2.682582468,1.67E-05,3.714855938,0.0327,3.32537555,0.0234,6.555852303,0.0256,3.779137258,0.00872,2.682582468,0.0447,8.374001038
2010M12,0.0038,2.121166554,0.011576,-2.328068146,0.0547,4.917990691,0.029277273,2.276918666,0.0086,2.36242071,0.0038,3.647505271,0.0051,3.777505271,0.0016,0.101386454,0.0173,4.997505271,0.055313,9.513066583,0.0441,5.952346673,0.02156,0.844591221,0.0001,-0.753147849,0.0185,2.212822127,0.0712,7.466866156,0.0491,5.910812748,0.009017,4.169205271,0.010917,4.298219575,0.009017,4.169205271,0.0005,2.087602322,0.0338,5.101906579,0.0247,5.299194005,0.0268,4.299325504,0.009017,4.169205271,0.0457,7.93083986
2011M01,0.0036,2.131010441,0.01339,-3.662289485,0.0539,6.698476913,0.02928,4.403975109,0.008,2.576945084,0.0031,3.863961746,0.0071,4.263961746,0.0001,0.198209578,0.01027,4.580961746,0.055444,11.18919446,0.0429,5.994818434,0.02257,1.005463453,-0.00042,0.346219615,0.0182,4.537608807,0.0686,7.161944402,0.0481,9.242855842,0.008672,4.421161746,0.010661,4.611842915,0.008672,4.421161746,0.0002,3.757148076,0.0333,5.592707986,0.0244,6.914773591,0.0278,4.399207511,0.008672,4.421161746,0.04483,7.85979793
2011M02,0.0039,1.003430242,0.01585,-0.878570729,0.0538,7.472108873,0.0287,4.973284504,0.008,1.748153273,0.0049,2.454001372,0.0071,2.674001372,0.0004,0.120166673,0.0101,2.974001372,0.058167,8.748223904,0.0414,5.812749868,0.0242,0.516025174,-0.00034,0.668771433,0.0182,4.250821919,0.0682,7.17454957,0.0477,7.195967904,0.009367,2.900701372,0.010898,3.066664617,0.009367,2.900701372,0.0002,4.314920383,0.0331,5.518559029,0.0246,4.27743758,0.0298,4.922475087,0.009367,2.900701372,0.04449,5.692796561
2011M03,0.0051,0.696549127,0.016474,-0.855910586,0.0541,6.262210587,0.0241,6.970208163,0.0083,0.803882249,0.0063,1.3090381,0.0087,1.5490381,0.0011,0.125418987,0.00777,1.4560381,0.058796,7.972685626,0.0423,5.013747477,0.0268,-1.120918649,0.00024,1.399193066,0.0188,3.542991501,0.0689,7.221854276,0.0483,5.690807628,0.010855,1.7645381,0.012174,1.912565768,0.010855,1.7645381,0.0009,4.756485094,0.035,5.805041169,0.0253,3.728199105,0.0326,4.462454361,0.010855,1.7645381,0.0445,4.549403464
2011M04,0.0052,-0.144853063,0.017574,1.355321748,0.0542,4.984797597,0.02471,5.833511875,0.0093,1.030345024,0.0088,-0.475151429,0.0108,-0.275151429,0.0007,-0.09966026,0.0126,-0.095151429,0.058973,4.853456981,0.0435,4.483234915,0.0322,-0.986929772,0.00063,2.572364527,0.0193,2.208194795,0.07,7.317020064,0.0486,5.542172372,0.012812,-0.073951429,0.013683,0.038378186,0.012812,-0.073951429,0.00145,4.381880569,0.037,3.901935477,0.0265,1.505634754,0.0336,4.424252486,0.012812,-0.073951429,0.0474,4.832316497
